Day,Night,date,month,year,name,bridge
,,2018-08-01T00:00:00,8,2018,Can Tho,1
,1.61E+18,2018-08-01T00:00:00,8,2018,Co Chien,1
,1.61E+18,2018-08-01T00:00:00,8,2018,Ham Luong,1
,1.61E+18,2018-08-01T00:00:00,8,2018,Rach Mieu,1
,,2018-08-01T00:00:00,8,2018,My Thuan,1
,,2018-08-01T00:00:00,8,2018,Vam Cong,0
,,2018-08-01T00:00:00,8,2018,Cao Lanh,1
,1.61E+18,2018-08-01T00:00:00,8,2018,My Loi,1
,1.68E+18,2018-09-01T00:00:00,9,2018,Can Tho,1
1.54E+18,,2018-09-01T00:00:00,9,2018,Co Chien,1
1.54E+18,,2018-09-01T00:00:00,9,2018,Ham Luong,1
1.54E+18,,2018-09-01T00:00:00,9,2018,Rach Mieu,1
,1.68E+18,2018-09-01T00:00:00,9,2018,My Thuan,1
,1.68E+18,2018-09-01T00:00:00,9,2018,Vam Cong,0
,1.68E+18,2018-09-01T00:00:00,9,2018,Cao Lanh,1
1.54E+18,,2018-09-01T00:00:00,9,2018,My Loi,1
2.62E+18,2.17E+18,2018-10-01T00:00:00,10,2018,Can Tho,1
2.14E+18,2.09E+18,2018-10-01T00:00:00,10,2018,Co Chien,1
2.14E+18,2.09E+18,2018-10-01T00:00:00,10,2018,Ham Luong,1
2.14E+18,2.09E+18,2018-10-01T00:00:00,10,2018,Rach Mieu,1
2.62E+18,2.17E+18,2018-10-01T00:00:00,10,2018,My Thuan,1
2.62E+18,2.17E+18,2018-10-01T00:00:00,10,2018,Vam Cong,0
2.62E+18,2.17E+18,2018-10-01T00:00:00,10,2018,Cao Lanh,1
2.14E+18,2.09E+18,2018-10-01T00:00:00,10,2018,My Loi,1
2.17E+18,1.99E+18,2018-11-01T00:00:00,11,2018,Can Tho,1
2.08E+18,1.90E+18,2018-11-01T00:00:00,11,2018,Co Chien,1
2.08E+18,1.90E+18,2018-11-01T00:00:00,11,2018,Ham Luong,1
2.08E+18,1.90E+18,2018-11-01T00:00:00,11,2018,Rach Mieu,1
2.17E+18,1.99E+18,2018-11-01T00:00:00,11,2018,My Thuan,1
2.17E+18,1.99E+18,2018-11-01T00:00:00,11,2018,Vam Cong,0
2.17E+18,1.99E+18,2018-11-01T00:00:00,11,2018,Cao Lanh,1
2.08E+18,1.90E+18,2018-11-01T00:00:00,11,2018,My Loi,1
1.93E+18,1.96E+18,2018-12-01T00:00:00,12,2018,Can Tho,1
,1.87E+18,2018-12-01T00:00:00,12,2018,Co Chien,1
,1.87E+18,2018-12-01T00:00:00,12,2018,Ham Luong,1
,1.87E+18,2018-12-01T00:00:00,12,2018,Rach Mieu,1
1.93E+18,1.96E+18,2018-12-01T00:00:00,12,2018,My Thuan,1
1.93E+18,1.96E+18,2018-12-01T00:00:00,12,2018,Vam Cong,0
1.93E+18,1.96E+18,2018-12-01T00:00:00,12,2018,Cao Lanh,1
,1.87E+18,2018-12-01T00:00:00,12,2018,My Loi,1
2.55E+18,2.43E+18,2019-01-01T00:00:00,1,2019,Can Tho,1
2.48E+18,2.31E+18,2019-01-01T00:00:00,1,2019,Co Chien,1
2.48E+18,2.31E+18,2019-01-01T00:00:00,1,2019,Ham Luong,1
2.48E+18,2.31E+18,2019-01-01T00:00:00,1,2019,Rach Mieu,1
2.55E+18,2.43E+18,2019-01-01T00:00:00,1,2019,My Thuan,1
2.55E+18,2.43E+18,2019-01-01T00:00:00,1,2019,Vam Cong,0
2.55E+18,2.43E+18,2019-01-01T00:00:00,1,2019,Cao Lanh,1
2.48E+18,2.31E+18,2019-01-01T00:00:00,1,2019,My Loi,1
2.64E+18,2.33E+18,2019-02-01T00:00:00,2,2019,Can Tho,1
2.30E+18,2.17E+18,2019-02-01T00:00:00,2,2019,Co Chien,1
2.30E+18,2.17E+18,2019-02-01T00:00:00,2,2019,Ham Luong,1
2.30E+18,2.17E+18,2019-02-01T00:00:00,2,2019,Rach Mieu,1
2.64E+18,2.33E+18,2019-02-01T00:00:00,2,2019,My Thuan,1
2.64E+18,2.33E+18,2019-02-01T00:00:00,2,2019,Vam Cong,0
2.64E+18,2.33E+18,2019-02-01T00:00:00,2,2019,Cao Lanh,1
2.30E+18,2.17E+18,2019-02-01T00:00:00,2,2019,My Loi,1
2.31E+18,2.35E+18,2019-03-01T00:00:00,3,2019,Can Tho,1
2.35E+18,2.21E+18,2019-03-01T00:00:00,3,2019,Co Chien,1
2.35E+18,2.21E+18,2019-03-01T00:00:00,3,2019,Ham Luong,1
2.35E+18,2.21E+18,2019-03-01T00:00:00,3,2019,Rach Mieu,1
2.31E+18,2.35E+18,2019-03-01T00:00:00,3,2019,My Thuan,1
2.31E+18,2.35E+18,2019-03-01T00:00:00,3,2019,Vam Cong,0
2.31E+18,2.35E+18,2019-03-01T00:00:00,3,2019,Cao Lanh,1
2.35E+18,2.21E+18,2019-03-01T00:00:00,3,2019,My Loi,1
1.92E+18,2.03E+18,2019-04-01T00:00:00,4,2019,Can Tho,1
1.88E+18,1.93E+18,2019-04-01T00:00:00,4,2019,Co Chien,1
1.88E+18,1.93E+18,2019-04-01T00:00:00,4,2019,Ham Luong,1
1.88E+18,1.93E+18,2019-04-01T00:00:00,4,2019,Rach Mieu,1
1.92E+18,2.03E+18,2019-04-01T00:00:00,4,2019,My Thuan,1
1.92E+18,2.03E+18,2019-04-01T00:00:00,4,2019,Vam Cong,0
1.92E+18,2.03E+18,2019-04-01T00:00:00,4,2019,Cao Lanh,1
1.88E+18,1.93E+18,2019-04-01T00:00:00,4,2019,My Loi,1
,1.93E+18,2019-05-01T00:00:00,5,2019,Can Tho,1
,1.90E+18,2019-05-01T00:00:00,5,2019,Co Chien,1
,1.90E+18,2019-05-01T00:00:00,5,2019,Ham Luong,1
,1.90E+18,2019-05-01T00:00:00,5,2019,Rach Mieu,1
,1.93E+18,2019-05-01T00:00:00,5,2019,My Thuan,1
,1.93E+18,2019-05-01T00:00:00,5,2019,Vam Cong,1
,1.93E+18,2019-05-01T00:00:00,5,2019,Cao Lanh,1
,1.90E+18,2019-05-01T00:00:00,5,2019,My Loi,1
,1.57E+18,2019-07-01T00:00:00,7,2019,Can Tho,1
1.61E+18,1.54E+18,2019-07-01T00:00:00,7,2019,Co Chien,1
1.61E+18,1.54E+18,2019-07-01T00:00:00,7,2019,Ham Luong,1
1.61E+18,1.54E+18,2019-07-01T00:00:00,7,2019,Rach Mieu,1
,1.57E+18,2019-07-01T00:00:00,7,2019,My Thuan,1
,1.57E+18,2019-07-01T00:00:00,7,2019,Vam Cong,1
,1.57E+18,2019-07-01T00:00:00,7,2019,Cao Lanh,1
1.61E+18,1.54E+18,2019-07-01T00:00:00,7,2019,My Loi,1
,,2019-08-01T00:00:00,8,2019,Can Tho,1
,1.63E+18,2019-08-01T00:00:00,8,2019,Co Chien,1
,1.63E+18,2019-08-01T00:00:00,8,2019,Ham Luong,1
,1.63E+18,2019-08-01T00:00:00,8,2019,Rach Mieu,1
,,2019-08-01T00:00:00,8,2019,My Thuan,1
,,2019-08-01T00:00:00,8,2019,Vam Cong,1
,,2019-08-01T00:00:00,8,2019,Cao Lanh,1
,1.63E+18,2019-08-01T00:00:00,8,2019,My Loi,1
,2.04E+18,2019-09-01T00:00:00,9,2019,Can Tho,1
2.44E+18,2.09E+18,2019-09-01T00:00:00,9,2019,Co Chien,1
2.44E+18,2.09E+18,2019-09-01T00:00:00,9,2019,Ham Luong,1
2.44E+18,2.09E+18,2019-09-01T00:00:00,9,2019,Rach Mieu,1
,2.04E+18,2019-09-01T00:00:00,9,2019,My Thuan,1
,2.04E+18,2019-09-01T00:00:00,9,2019,Vam Cong,1
,2.04E+18,2019-09-01T00:00:00,9,2019,Cao Lanh,1
2.44E+18,2.09E+18,2019-09-01T00:00:00,9,2019,My Loi,1
,,2019-10-01T00:00:00,10,2019,Can Tho,1
1.83E+18,,2019-10-01T00:00:00,10,2019,Co Chien,1
1.83E+18,,2019-10-01T00:00:00,10,2019,Ham Luong,1
1.83E+18,,2019-10-01T00:00:00,10,2019,Rach Mieu,1
,,2019-10-01T00:00:00,10,2019,My Thuan,1
,,2019-10-01T00:00:00,10,2019,Vam Cong,1
,,2019-10-01T00:00:00,10,2019,Cao Lanh,1
1.83E+18,,2019-10-01T00:00:00,10,2019,My Loi,1
1.73E+18,2.01E+18,2019-11-01T00:00:00,11,2019,Can Tho,1
1.99E+18,1.92E+18,2019-11-01T00:00:00,11,2019,Co Chien,1
1.99E+18,1.92E+18,2019-11-01T00:00:00,11,2019,Ham Luong,1
1.99E+18,1.92E+18,2019-11-01T00:00:00,11,2019,Rach Mieu,1
1.73E+18,2.01E+18,2019-11-01T00:00:00,11,2019,My Thuan,1
1.73E+18,2.01E+18,2019-11-01T00:00:00,11,2019,Vam Cong,1
1.73E+18,2.01E+18,2019-11-01T00:00:00,11,2019,Cao Lanh,1
1.99E+18,1.92E+18,2019-11-01T00:00:00,11,2019,My Loi,1
2.31E+18,2.23E+18,2019-12-01T00:00:00,12,2019,Can Tho,1
2.20E+18,2.15E+18,2019-12-01T00:00:00,12,2019,Co Chien,1
2.20E+18,2.15E+18,2019-12-01T00:00:00,12,2019,Ham Luong,1
2.20E+18,2.15E+18,2019-12-01T00:00:00,12,2019,Rach Mieu,1
2.31E+18,2.23E+18,2019-12-01T00:00:00,12,2019,My Thuan,1
2.31E+18,2.23E+18,2019-12-01T00:00:00,12,2019,Vam Cong,1
2.31E+18,2.23E+18,2019-12-01T00:00:00,12,2019,Cao Lanh,1
2.20E+18,2.15E+18,2019-12-01T00:00:00,12,2019,My Loi,1
