date,mean,month,name,year,bridge,bwidth,pcr,pp open,burning,elnino,provincelight,,
2013-08-01T00:00:00,-0.02833333611,8,Cao Lanh,2013,0,24.5,0.4763289891,2,1,0,7.109056995,,
2013-09-01T00:00:00,-0.01000000164,9,Cao Lanh,2013,0,24.5,0.4763289891,2,1,0,7.109056995,,
2013-10-01T00:00:00,0.2183333337,10,Cao Lanh,2013,0,24.5,0.4763289891,2,1,0,7.109056995,,
2013-11-01T00:00:00,-0.3849999905,11,Cao Lanh,2013,0,24.5,0.4763289891,2,0,0,7.109056995,,
2013-12-01T00:00:00,0.03285714611,12,Cao Lanh,2013,0,24.5,0.4763289891,2,0,0,7.109056995,,
2014-01-01T00:00:00,-0.1299999952,1,Cao Lanh,2014,0,24.5,0.4763289891,2,0,0,7.866157679,,
2014-02-01T00:00:00,0.1663636416,2,Cao Lanh,2014,0,24.5,0.4763289891,2,1,0,7.866157679,,
2014-03-01T00:00:00,6.67E-04,3,Cao Lanh,2014,0,24.5,0.4763289891,2,1,0,7.866157679,,
2014-04-01T00:00:00,-0.05166666582,4,Cao Lanh,2014,0,24.5,0.4763289891,2,0,0,7.866157679,,
2014-05-01T00:00:00,-0.03428571299,5,Cao Lanh,2014,0,24.5,0.4763289891,2,0,0,7.866157679,,
2014-06-01T00:00:00,0.01249999646,6,Cao Lanh,2014,0,24.5,0.4763289891,2,0,0,7.866157679,,
2014-07-01T00:00:00,0.1100000069,7,Cao Lanh,2014,0,24.5,0.4763289891,2,0,0,7.866157679,,
2014-08-01T00:00:00,-0.027999999,8,Cao Lanh,2014,0,24.5,0.4763289891,2,1,0,7.866157679,,
2014-09-01T00:00:00,-0.01599999517,9,Cao Lanh,2014,0,24.5,0.4763289891,2,1,0,7.866157679,,
2014-10-01T00:00:00,0.04500000179,10,Cao Lanh,2014,0,24.5,0.4763289891,2,1,1,7.866157679,,
2014-11-01T00:00:00,-0.005714287516,11,Cao Lanh,2014,0,24.5,0.4763289891,2,0,1,7.866157679,,
2014-12-01T00:00:00,-0.02999999747,12,Cao Lanh,2014,0,24.5,0.4763289891,2,0,1,7.866157679,,
2015-01-01T00:00:00,-0.005000003148,1,Cao Lanh,2015,0,24.5,0.4763289891,2,0,1,8.927362976,,
2015-02-01T00:00:00,0.02249999717,2,Cao Lanh,2015,0,24.5,0.4763289891,2,1,1,8.927362976,,
2015-03-01T00:00:00,0.01000000071,3,Cao Lanh,2015,0,24.5,0.4763289891,2,1,1,8.927362976,,
2015-04-01T00:00:00,0.0700000003,4,Cao Lanh,2015,0,24.5,0.4763289891,2,0,1,8.927362976,,
2015-05-01T00:00:00,-0.008181818761,5,Cao Lanh,2015,0,24.5,0.4763289891,2,0,1,8.927362976,,
2015-06-01T00:00:00,0.01857142895,6,Cao Lanh,2015,0,24.5,0.4763289891,2,0,1,8.927362976,,
2015-07-01T00:00:00,0.1899999976,7,Cao Lanh,2015,0,24.5,0.4763289891,2,0,1,8.927362976,,
2015-08-01T00:00:00,-0.05000000075,8,Cao Lanh,2015,0,24.5,0.4763289891,2,1,1,8.927362976,,
2015-09-01T00:00:00,-0.137500003,9,Cao Lanh,2015,0,24.5,0.4763289891,2,1,1,8.927362976,,
2015-10-01T00:00:00,-0.02499999851,10,Cao Lanh,2015,0,24.5,0.4763289891,2,1,1,8.927362976,,
2015-11-01T00:00:00,0.007999999449,11,Cao Lanh,2015,0,24.5,0.4763289891,3,0,1,8.927362976,,
2015-12-01T00:00:00,0.1099999994,12,Cao Lanh,2015,0,24.5,0.4763289891,3,0,1,8.927362976,,
2016-01-01T00:00:00,-0.07999999821,1,Cao Lanh,2016,0,24.5,0.4763289891,3,0,1,8.580504994,,
2016-02-01T00:00:00,0.07555555552,2,Cao Lanh,2016,0,24.5,0.4763289891,3,1,1,8.580504994,,
2016-03-01T00:00:00,-0.02999999933,3,Cao Lanh,2016,0,24.5,0.4763289891,3,1,1,8.580504994,,
2016-04-01T00:00:00,0.01071428508,4,Cao Lanh,2016,0,24.5,0.4763289891,3,0,1,8.580504994,,
2016-05-01T00:00:00,0.1633333415,5,Cao Lanh,2016,0,24.5,0.4763289891,3,0,0,8.580504994,,
2016-06-01T00:00:00,0.04999999702,6,Cao Lanh,2016,0,24.5,0.4763289891,3,0,0,8.580504994,,
2016-07-01T00:00:00,0.06571428478,7,Cao Lanh,2016,0,24.5,0.4763289891,3,0,0,8.580504994,,
2016-08-01T00:00:00,0.05000000075,8,Cao Lanh,2016,0,24.5,0.4763289891,3,1,0,8.580504994,,
2016-09-01T00:00:00,0.009999999776,9,Cao Lanh,2016,0,24.5,0.4763289891,3,1,0,8.580504994,,
2016-10-01T00:00:00,,10,Cao Lanh,2016,0,24.5,0.4763289891,3,1,0,8.580504994,,
2016-11-01T00:00:00,0.2849999964,11,Cao Lanh,2016,0,24.5,0.4763289891,3,0,0,8.580504994,,
2016-12-01T00:00:00,-0.2549999952,12,Cao Lanh,2016,0,24.5,0.4763289891,3,0,0,8.580504994,,
2017-01-01T00:00:00,0.3574999869,1,Cao Lanh,2017,0,24.5,0.4763289891,3,0,0,10.41954866,,
2017-02-01T00:00:00,-0.06400000304,2,Cao Lanh,2017,0,24.5,0.4763289891,3,1,0,10.41954866,,
2017-03-01T00:00:00,0.05799999088,3,Cao Lanh,2017,0,24.5,0.4763289891,3,1,0,10.41954866,,
2017-04-01T00:00:00,-0.006999998819,4,Cao Lanh,2017,0,24.5,0.4763289891,3,0,0,10.41954866,,
2017-05-01T00:00:00,-0.1466666758,5,Cao Lanh,2017,0,24.5,0.4763289891,3,0,0,10.41954866,,
2017-06-01T00:00:00,-0.05000000075,6,Cao Lanh,2017,0,24.5,0.4763289891,3,0,0,10.41954866,,
2017-07-01T00:00:00,-0.0700000003,7,Cao Lanh,2017,0,24.5,0.4763289891,3,0,0,10.41954866,,
2017-08-01T00:00:00,0.09499999881,8,Cao Lanh,2017,0,24.5,0.4763289891,3,1,0,10.41954866,,
2017-09-01T00:00:00,0.1700000018,9,Cao Lanh,2017,0,24.5,0.4763289891,3,1,0,10.41954866,,
2017-10-01T00:00:00,0.1249999925,10,Cao Lanh,2017,0,24.5,0.4763289891,3,1,0,10.41954866,,
2017-11-01T00:00:00,-0.02249999531,11,Cao Lanh,2017,0,24.5,0.4763289891,3,0,0,10.41954866,,
2017-12-01T00:00:00,0.002500002272,12,Cao Lanh,2017,0,24.5,0.4763289891,3,0,0,10.41954866,,
2018-01-01T00:00:00,0.1675000042,1,Cao Lanh,2018,0,24.5,0.4763289891,3,0,0,11.72859941,,
2018-02-01T00:00:00,0.009999996051,2,Cao Lanh,2018,0,24.5,0.4763289891,3,1,0,11.72859941,,
2018-03-01T00:00:00,0.07250000536,3,Cao Lanh,2018,0,24.5,0.4763289891,3,1,0,11.72859941,,
2018-04-01T00:00:00,0.08428571373,4,Cao Lanh,2018,0,24.5,0.4763289891,3,0,0,11.72859941,,
2018-05-01T00:00:00,0.005714286119,5,Cao Lanh,2018,1,24.5,0.4763289891,3,0,0,11.72859941,,
2018-06-01T00:00:00,-0.03000000119,6,Cao Lanh,2018,1,24.5,0.4763289891,3,0,0,11.72859941,,
2018-07-01T00:00:00,-0.03500000387,7,Cao Lanh,2018,1,24.5,0.4763289891,3,0,0,11.72859941,,
2018-08-01T00:00:00,-0.1266666651,8,Cao Lanh,2018,1,24.5,0.4763289891,3,1,0,11.72859941,,
2018-09-01T00:00:00,0.09333333373,9,Cao Lanh,2018,1,24.5,0.4763289891,3,1,1,11.72859941,,
2018-10-01T00:00:00,0.1333333403,10,Cao Lanh,2018,1,24.5,0.4763289891,3,1,1,11.72859941,,
2018-11-01T00:00:00,0.3125,11,Cao Lanh,2018,1,24.5,0.4763289891,3,0,1,11.72859941,,
2018-12-01T00:00:00,-0.2700000107,12,Cao Lanh,2018,1,24.5,0.4763289891,3,0,1,11.72859941,,
2019-01-01T00:00:00,0.07999999821,1,Cao Lanh,2019,1,24.5,0.4763289891,3,0,1,11.72859941,,
2019-02-01T00:00:00,0.137500003,2,Cao Lanh,2019,1,24.5,0.4763289891,3,1,1,11.72859941,,
2019-03-01T00:00:00,0.0469230786,3,Cao Lanh,2019,1,24.5,0.4763289891,3,1,1,13.20211159,,
2019-04-01T00:00:00,0.09749999642,4,Cao Lanh,2019,1,24.5,0.4763289891,3,0,1,13.20211159,,
2019-05-01T00:00:00,-0.0700000003,5,Cao Lanh,2019,1,24.5,0.4763289891,3,0,1,13.20211159,,
2019-06-01T00:00:00,0.07599999756,6,Cao Lanh,2019,1,24.5,0.4763289891,3,0,1,13.20211159,,
2019-07-01T00:00:00,0.008000001311,7,Cao Lanh,2019,1,24.5,0.4763289891,3,0,0,13.20211159,,
2019-08-01T00:00:00,0.09000000358,8,Cao Lanh,2019,1,24.5,0.4763289891,3,1,0,13.20211159,,
2019-09-01T00:00:00,-0.03799999878,9,Cao Lanh,2019,1,24.5,0.4763289891,3,1,0,13.20211159,,
2019-10-01T00:00:00,0.007142857648,10,Cao Lanh,2019,1,24.5,0.4763289891,3,1,0,13.20211159,,
2019-11-01T00:00:00,0.1785714179,11,Cao Lanh,2019,1,24.5,0.4763289891,3,0,0,13.20211159,,
2019-12-01T00:00:00,0.05999999866,12,Cao Lanh,2019,1,24.5,0.4763289891,3,0,0,13.20211159,,
2007-01-01T00:00:00,0.07615384459,1,Co Chien,2007,0,16,0.1746394375,1,0,1,4.458243079,,
2007-02-01T00:00:00,0.00250000041,2,Co Chien,2007,0,16,0.1746394375,1,1,0,4.458243079,,
2007-03-01T00:00:00,0.00526315812,3,Co Chien,2007,0,16,0.1746394375,1,1,0,4.458243079,,
2007-04-01T00:00:00,-0.001052631997,4,Co Chien,2007,0,16,0.1746394375,1,0,0,4.458243079,,
2007-05-01T00:00:00,0.04714285582,5,Co Chien,2007,0,16,0.1746394375,1,0,0,4.458243079,,
2007-06-01T00:00:00,0.01777777821,6,Co Chien,2007,0,16,0.1746394375,1,0,0,4.458243079,,
2007-07-01T00:00:00,0.2199999988,7,Co Chien,2007,0,16,0.1746394375,1,0,0,4.458243079,,
2007-08-01T00:00:00,0.03250000253,8,Co Chien,2007,0,16,0.1746394375,1,1,0,4.458243079,,
2007-09-01T00:00:00,0.1066666618,9,Co Chien,2007,0,16,0.1746394375,1,1,0,4.458243079,,
2007-10-01T00:00:00,-0.0222222209,10,Co Chien,2007,0,16,0.1746394375,1,1,0,4.458243079,,
2007-11-01T00:00:00,-0.1069999933,11,Co Chien,2007,0,16,0.1746394375,1,0,0,4.458243079,,
2007-12-01T00:00:00,-0.08571428806,12,Co Chien,2007,0,16,0.1746394375,1,0,0,4.458243079,,
2008-01-01T00:00:00,0.1054545417,1,Co Chien,2008,0,16,0.1746394375,1,0,0,3.023400764,,
2008-02-01T00:00:00,-0.03538461775,2,Co Chien,2008,0,16,0.1746394375,1,1,0,3.023400764,,
2008-03-01T00:00:00,0.06440000236,3,Co Chien,2008,0,16,0.1746394375,1,1,0,3.023400764,,
2008-04-01T00:00:00,-0.01636363566,4,Co Chien,2008,0,16,0.1746394375,1,0,0,3.023400764,,
2008-05-01T00:00:00,-0.04428571463,5,Co Chien,2008,0,16,0.1746394375,1,0,0,3.023400764,,
2008-06-01T00:00:00,0.0862499997,6,Co Chien,2008,0,16,0.1746394375,1,0,0,3.023400764,,
2008-07-01T00:00:00,-0.1220000014,7,Co Chien,2008,0,16,0.1746394375,1,0,0,3.023400764,,
2008-08-01T00:00:00,0.02800000086,8,Co Chien,2008,0,16,0.1746394375,1,1,0,3.023400764,,
2008-09-01T00:00:00,0.04999999702,9,Co Chien,2008,0,16,0.1746394375,1,1,0,3.023400764,,
2008-10-01T00:00:00,0.001999998465,10,Co Chien,2008,0,16,0.1746394375,1,1,0,3.023400764,,
2008-11-01T00:00:00,0.1850000024,11,Co Chien,2008,0,16,0.1746394375,1,0,0,3.023400764,,
2008-12-01T00:00:00,-0.008333332837,12,Co Chien,2008,0,16,0.1746394375,1,0,0,3.023400764,,
2009-01-01T00:00:00,0.2666666508,1,Co Chien,2009,0,16,0.1746394375,1,0,0,3.204829615,,
2009-02-01T00:00:00,0.1620000005,2,Co Chien,2009,0,16,0.1746394375,1,1,0,3.204829615,,
2009-03-01T00:00:00,-0.01785714366,3,Co Chien,2009,0,16,0.1746394375,1,1,0,3.204829615,,
2009-04-01T00:00:00,-0.04599999636,4,Co Chien,2009,0,16,0.1746394375,1,0,0,3.204829615,,
2009-05-01T00:00:00,-0.1357142776,5,Co Chien,2009,0,16,0.1746394375,1,0,0,3.204829615,,
2009-06-01T00:00:00,-0.08666666597,6,Co Chien,2009,0,16,0.1746394375,1,0,0,3.204829615,,
2009-07-01T00:00:00,-0.05250000209,7,Co Chien,2009,0,16,0.1746394375,1,0,1,3.204829615,,
2009-08-01T00:00:00,0.05285713822,8,Co Chien,2009,0,16,0.1746394375,1,1,1,3.204829615,,
2009-09-01T00:00:00,0.0549999997,9,Co Chien,2009,0,16,0.1746394375,2,1,1,3.204829615,,
2009-10-01T00:00:00,0.1000000015,10,Co Chien,2009,0,16,0.1746394375,2,1,1,3.204829615,,
2009-11-01T00:00:00,0.0549999997,11,Co Chien,2009,0,16,0.1746394375,2,0,1,3.204829615,,
2009-12-01T00:00:00,-0.07272727787,12,Co Chien,2009,0,16,0.1746394375,2,0,1,3.204829615,,
2010-01-01T00:00:00,-0.04583332688,1,Co Chien,2010,0,16,0.1746394375,2,0,1,5.26709322,,
2010-02-01T00:00:00,0.04583333433,2,Co Chien,2010,0,16,0.1746394375,2,1,1,5.26709322,,
2010-03-01T00:00:00,0.06666666269,3,Co Chien,2010,0,16,0.1746394375,2,1,1,5.26709322,,
2010-04-01T00:00:00,0.1018181816,4,Co Chien,2010,0,16,0.1746394375,2,0,0,5.26709322,,
2010-05-01T00:00:00,-0.07899999619,5,Co Chien,2010,0,16,0.1746394375,2,0,0,5.26709322,,
2010-06-01T00:00:00,-0.0625,6,Co Chien,2010,0,16,0.1746394375,2,0,0,5.26709322,,
2010-07-01T00:00:00,0.04400000349,7,Co Chien,2010,0,16,0.1746394375,2,0,0,5.26709322,,
2010-08-01T00:00:00,0.1574999988,8,Co Chien,2010,0,16,0.1746394375,2,1,0,5.26709322,,
2010-09-01T00:00:00,0.1366666704,9,Co Chien,2010,0,16,0.1746394375,2,1,0,5.26709322,,
2010-10-01T00:00:00,0.150000006,10,Co Chien,2010,0,16,0.1746394375,2,1,0,5.26709322,,
2010-11-01T00:00:00,0.05833333358,11,Co Chien,2010,0,16,0.1746394375,2,0,0,5.26709322,,
2010-12-01T00:00:00,0.05250000209,12,Co Chien,2010,0,16,0.1746394375,2,0,0,5.26709322,,
2011-01-01T00:00:00,-0.01400000043,1,Co Chien,2011,0,16,0.1746394375,2,0,0,5.189649975,,
2011-02-01T00:00:00,0.05900000036,2,Co Chien,2011,0,16,0.1746394375,2,1,0,5.189649975,,
2011-03-01T00:00:00,-0.06888888776,3,Co Chien,2011,0,16,0.1746394375,2,1,0,5.189649975,,
2011-04-01T00:00:00,-0.05500000343,4,Co Chien,2011,0,16,0.1746394375,2,0,0,5.189649975,,
2011-05-01T00:00:00,0.06624999642,5,Co Chien,2011,0,16,0.1746394375,2,0,0,5.189649975,,
2011-06-01T00:00:00,-0.2800000012,6,Co Chien,2011,0,16,0.1746394375,2,0,0,5.189649975,,
2011-07-01T00:00:00,-0.125,7,Co Chien,2011,0,16,0.1746394375,2,0,0,5.189649975,,
2011-08-01T00:00:00,0.07833333313,8,Co Chien,2011,0,16,0.1746394375,2,1,0,5.189649975,,
2011-09-01T00:00:00,-0.03999999911,9,Co Chien,2011,0,16,0.1746394375,2,1,0,5.189649975,,
2011-10-01T00:00:00,0.1309091002,10,Co Chien,2011,0,16,0.1746394375,2,1,0,5.189649975,,
2011-11-01T00:00:00,-0.1087500006,11,Co Chien,2011,0,16,0.1746394375,2,0,0,5.189649975,,
2011-12-01T00:00:00,0.1533333361,12,Co Chien,2011,0,16,0.1746394375,2,0,0,5.189649975,,
2012-01-01T00:00:00,0.1311111152,1,Co Chien,2012,0,16,0.1746394375,2,0,0,5.137793996,,
2012-02-01T00:00:00,0.1390909106,2,Co Chien,2012,0,16,0.1746394375,2,1,0,5.137793996,,
2012-03-01T00:00:00,-0.01999999955,3,Co Chien,2012,0,16,0.1746394375,2,1,0,5.137793996,,
2012-04-01T00:00:00,0.01214285847,4,Co Chien,2012,0,16,0.1746394375,2,0,0,5.137793996,,
2012-05-01T00:00:00,0.2300000042,5,Co Chien,2012,0,16,0.1746394375,2,0,0,5.137793996,,
2012-06-01T00:00:00,0.09750000387,6,Co Chien,2012,0,16,0.1746394375,2,0,0,5.137793996,,
2012-07-01T00:00:00,,7,Co Chien,2012,0,16,0.1746394375,2,0,0,5.137793996,,
2012-08-01T00:00:00,0.1400000006,8,Co Chien,2012,0,16,0.1746394375,2,1,0,5.137793996,,
2012-09-01T00:00:00,-0.04999999702,9,Co Chien,2012,0,16,0.1746394375,2,1,0,5.137793996,,
2012-10-01T00:00:00,0.07111111283,10,Co Chien,2012,0,16,0.1746394375,2,1,0,5.137793996,,
2012-11-01T00:00:00,0.1627272666,11,Co Chien,2012,0,16,0.1746394375,2,0,0,5.137793996,,
2012-12-01T00:00:00,0.2725000083,12,Co Chien,2012,0,16,0.1746394375,2,0,0,5.137793996,,
2013-01-01T00:00:00,0.03499999642,1,Co Chien,2013,0,16,0.1746394375,2,0,0,6.600354016,,
2013-02-01T00:00:00,0.08666666597,2,Co Chien,2013,0,16,0.1746394375,2,1,0,6.600354016,,
2013-03-01T00:00:00,0.08749999851,3,Co Chien,2013,0,16,0.1746394375,2,1,0,6.600354016,,
2013-04-01T00:00:00,-0.06899999827,4,Co Chien,2013,0,16,0.1746394375,2,0,0,6.600354016,,
2013-05-01T00:00:00,-0.06200000271,5,Co Chien,2013,0,16,0.1746394375,2,0,0,6.600354016,,
2013-06-01T00:00:00,0.05199999735,6,Co Chien,2013,0,16,0.1746394375,2,0,0,6.600354016,,
2013-07-01T00:00:00,-0.03000000119,7,Co Chien,2013,0,16,0.1746394375,2,0,0,6.600354016,,
2013-08-01T00:00:00,-0.01000000443,8,Co Chien,2013,0,16,0.1746394375,2,1,0,6.600354016,,
2013-09-01T00:00:00,0.3399999738,9,Co Chien,2013,0,16,0.1746394375,2,1,0,6.600354016,,
2013-10-01T00:00:00,-0.01714285649,10,Co Chien,2013,0,16,0.1746394375,2,1,0,6.600354016,,
2013-11-01T00:00:00,0.150000006,11,Co Chien,2013,0,16,0.1746394375,2,0,0,6.600354016,,
2013-12-01T00:00:00,-0.2175000012,12,Co Chien,2013,0,16,0.1746394375,2,0,0,6.600354016,,
2014-01-01T00:00:00,0.0388888903,1,Co Chien,2014,0,16,0.1746394375,2,0,0,8.287474564,,
2014-02-01T00:00:00,0.005000000354,2,Co Chien,2014,0,16,0.1746394375,2,1,0,8.287474564,,
2014-03-01T00:00:00,-0.04166666791,3,Co Chien,2014,0,16,0.1746394375,2,1,0,8.287474564,,
2014-04-01T00:00:00,0.07357142866,4,Co Chien,2014,0,16,0.1746394375,2,0,0,8.287474564,,
2014-05-01T00:00:00,-0.01899999939,5,Co Chien,2014,0,16,0.1746394375,2,0,0,8.287474564,,
2014-06-01T00:00:00,-0.1599999964,6,Co Chien,2014,0,16,0.1746394375,2,0,0,8.287474564,,
2014-07-01T00:00:00,-0.0066666645,7,Co Chien,2014,0,16,0.1746394375,2,0,0,8.287474564,,
2014-08-01T00:00:00,-0.05000000075,8,Co Chien,2014,0,16,0.1746394375,2,1,0,8.287474564,,
2014-09-01T00:00:00,-0.1274999976,9,Co Chien,2014,0,16,0.1746394375,2,1,0,8.287474564,,
2014-10-01T00:00:00,0.05428571627,10,Co Chien,2014,0,16,0.1746394375,2,1,1,8.287474564,,
2014-11-01T00:00:00,-0.0150000006,11,Co Chien,2014,0,16,0.1746394375,2,0,1,8.287474564,,
2014-12-01T00:00:00,-0.1449999958,12,Co Chien,2014,0,16,0.1746394375,2,0,1,8.287474564,,
2015-01-01T00:00:00,0.07800000161,1,Co Chien,2015,0,16,0.1746394375,2,0,1,9.089305824,,
2015-02-01T00:00:00,0.09399999678,2,Co Chien,2015,0,16,0.1746394375,2,1,1,9.089305824,,
2015-03-01T00:00:00,-0.02823529392,3,Co Chien,2015,0,16,0.1746394375,2,1,1,9.089305824,,
2015-04-01T00:00:00,-0.01312499959,4,Co Chien,2015,0,16,0.1746394375,2,0,1,9.089305824,,
2015-05-01T00:00:00,0.05999999866,5,Co Chien,2015,1,16,0.1746394375,2,0,1,9.089305824,,
2015-06-01T00:00:00,-0.01400000043,6,Co Chien,2015,1,16,0.1746394375,2,0,1,9.089305824,,
2015-07-01T00:00:00,-0.04199999571,7,Co Chien,2015,1,16,0.1746394375,2,0,1,9.089305824,,
2015-08-01T00:00:00,-0.07500000298,8,Co Chien,2015,1,16,0.1746394375,2,1,1,9.089305824,,
2015-09-01T00:00:00,0.125,9,Co Chien,2015,1,16,0.1746394375,2,1,1,9.089305824,,
2015-10-01T00:00:00,0.1550000012,10,Co Chien,2015,1,16,0.1746394375,2,1,1,9.089305824,,
2015-11-01T00:00:00,-0.01666666754,11,Co Chien,2015,1,16,0.1746394375,3,0,1,9.089305824,,
2015-12-01T00:00:00,0.07727272809,12,Co Chien,2015,1,16,0.1746394375,3,0,1,9.089305824,,
2016-01-01T00:00:00,0.1058333293,1,Co Chien,2016,1,16,0.1746394375,3,0,1,9.117268597,,
2016-02-01T00:00:00,0.03999999911,2,Co Chien,2016,1,16,0.1746394375,3,1,1,9.117268597,,
2016-03-01T00:00:00,0.04368421063,3,Co Chien,2016,1,16,0.1746394375,3,1,1,9.117268597,,
2016-04-01T00:00:00,0.106250003,4,Co Chien,2016,1,16,0.1746394375,3,0,1,9.117268597,,
2016-05-01T00:00:00,-0.01545454469,5,Co Chien,2016,1,16,0.1746394375,3,0,0,9.117268597,,
2016-06-01T00:00:00,0.113333337,6,Co Chien,2016,1,16,0.1746394375,3,0,0,9.117268597,,
2016-07-01T00:00:00,0.001249997877,7,Co Chien,2016,1,16,0.1746394375,3,0,0,9.117268597,,
2016-08-01T00:00:00,0.007999996655,8,Co Chien,2016,1,16,0.1746394375,3,1,0,9.117268597,,
2016-09-01T00:00:00,0.1099999994,9,Co Chien,2016,1,16,0.1746394375,3,1,0,9.117268597,,
2016-10-01T00:00:00,0.05333334208,10,Co Chien,2016,1,16,0.1746394375,3,1,0,9.117268597,,
2016-11-01T00:00:00,0.2099999934,11,Co Chien,2016,1,16,0.1746394375,3,0,0,9.117268597,,
2016-12-01T00:00:00,-0.1099999994,12,Co Chien,2016,1,16,0.1746394375,3,0,0,9.117268597,,
2017-01-01T00:00:00,0.2425000072,1,Co Chien,2017,1,16,0.1746394375,3,0,0,11.33990047,,
2017-02-01T00:00:00,0.09142857045,2,Co Chien,2017,1,16,0.1746394375,3,1,0,11.33990047,,
2017-03-01T00:00:00,-0.05923076719,3,Co Chien,2017,1,16,0.1746394375,3,1,0,11.33990047,,
2017-04-01T00:00:00,-0.002307693707,4,Co Chien,2017,1,16,0.1746394375,3,0,0,11.33990047,,
2017-05-01T00:00:00,0.08249999583,5,Co Chien,2017,1,16,0.1746394375,3,0,0,11.33990047,,
2017-06-01T00:00:00,-0.04333333299,6,Co Chien,2017,1,16,0.1746394375,3,0,0,11.33990047,,
2017-07-01T00:00:00,-0.03500000015,7,Co Chien,2017,1,16,0.1746394375,3,0,0,11.33990047,,
2017-08-01T00:00:00,0.03666666523,8,Co Chien,2017,1,16,0.1746394375,3,1,0,11.33990047,,
2017-09-01T00:00:00,0.05333333462,9,Co Chien,2017,1,16,0.1746394375,3,1,0,11.33990047,,
2017-10-01T00:00:00,0.0533333309,10,Co Chien,2017,1,16,0.1746394375,3,1,0,11.33990047,,
2017-11-01T00:00:00,0.1233333349,11,Co Chien,2017,1,16,0.1746394375,3,0,0,11.33990047,,
2017-12-01T00:00:00,-0.05499999598,12,Co Chien,2017,1,16,0.1746394375,3,0,0,11.33990047,,
2018-01-01T00:00:00,-0.1420000046,1,Co Chien,2018,1,16,0.1746394375,3,0,0,12.43805239,,
2018-02-01T00:00:00,-0.004615383688,2,Co Chien,2018,1,16,0.1746394375,3,1,0,12.43805239,,
2018-03-01T00:00:00,0.02687500045,3,Co Chien,2018,1,16,0.1746394375,3,1,0,12.43805239,,
2018-04-01T00:00:00,0.08642857522,4,Co Chien,2018,1,16,0.1746394375,3,0,0,12.43805239,,
2018-05-01T00:00:00,-0.03599999845,5,Co Chien,2018,1,16,0.1746394375,3,0,0,12.43805239,,
2018-06-01T00:00:00,-0.06400000304,6,Co Chien,2018,1,16,0.1746394375,3,0,0,12.43805239,,
2018-07-01T00:00:00,-0.1700000018,7,Co Chien,2018,1,16,0.1746394375,3,0,0,12.43805239,,
2018-08-01T00:00:00,-0.1866666675,8,Co Chien,2018,1,16,0.1746394375,3,1,0,12.43805239,,
2018-09-01T00:00:00,-0.04799999669,9,Co Chien,2018,1,16,0.1746394375,3,1,1,12.43805239,,
2018-10-01T00:00:00,-0.1675000042,10,Co Chien,2018,1,16,0.1746394375,3,1,1,12.43805239,,
2018-11-01T00:00:00,-0.02333332971,11,Co Chien,2018,1,16,0.1746394375,3,0,1,12.43805239,,
2018-12-01T00:00:00,0.4525000155,12,Co Chien,2018,1,16,0.1746394375,3,0,1,12.43805239,,
2019-01-01T00:00:00,0.06916666776,1,Co Chien,2019,1,16,0.1746394375,3,0,1,13.64254895,,
2019-02-01T00:00:00,0.063846156,2,Co Chien,2019,1,16,0.1746394375,3,1,1,13.64254895,,
2019-03-01T00:00:00,-0.02125000022,3,Co Chien,2019,1,16,0.1746394375,3,1,1,13.64254895,,
2019-04-01T00:00:00,-0.009166665375,4,Co Chien,2019,1,16,0.1746394375,3,0,1,13.64254895,,
2019-05-01T00:00:00,-0.07363636047,5,Co Chien,2019,1,16,0.1746394375,3,0,1,13.64254895,,
2019-06-01T00:00:00,0.01399999764,6,Co Chien,2019,1,16,0.1746394375,3,0,1,13.64254895,,
2019-07-01T00:00:00,0.2966666818,7,Co Chien,2019,1,16,0.1746394375,3,0,0,13.64254895,,
2019-08-01T00:00:00,-0.1766666621,8,Co Chien,2019,1,16,0.1746394375,3,1,0,13.64254895,,
2019-09-01T00:00:00,-0.03166666254,9,Co Chien,2019,1,16,0.1746394375,3,1,0,13.64254895,,
2019-10-01T00:00:00,0.1316666603,10,Co Chien,2019,1,16,0.1746394375,3,1,0,13.64254895,,
2019-11-01T00:00:00,0.2166666687,11,Co Chien,2019,1,16,0.1746394375,3,0,0,13.64254895,,
2019-12-01T00:00:00,-0.06111111119,12,Co Chien,2019,1,16,0.1746394375,3,0,0,13.64254895,,
2007-01-01T00:00:00,0.07615384459,1,Ham Luong,2007,0,16,0.09255980769,1,0,1,5.368729201,,
2007-02-01T00:00:00,0.00250000041,2,Ham Luong,2007,0,16,0.09255980769,1,1,0,5.368729201,,
2007-03-01T00:00:00,0.00526315812,3,Ham Luong,2007,0,16,0.09255980769,1,1,0,5.368729201,,
2007-04-01T00:00:00,-0.001052631997,4,Ham Luong,2007,0,16,0.09255980769,1,0,0,5.368729201,,
2007-05-01T00:00:00,0.04714285582,5,Ham Luong,2007,0,16,0.09255980769,1,0,0,5.368729201,,
2007-06-01T00:00:00,0.01777777821,6,Ham Luong,2007,0,16,0.09255980769,1,0,0,5.368729201,,
2007-07-01T00:00:00,0.2199999988,7,Ham Luong,2007,0,16,0.09255980769,1,0,0,5.368729201,,
2007-08-01T00:00:00,0.03250000253,8,Ham Luong,2007,0,16,0.09255980769,1,1,0,5.368729201,,
2007-09-01T00:00:00,0.1066666618,9,Ham Luong,2007,0,16,0.09255980769,1,1,0,5.368729201,,
